gdate,Day,Hour,jdate,D,D_hat,w,w_hat,reward_real,reward_hat,retailer_benefit,optimum_policy,consumer_cost,consume_real,consume_hat,w-price,price,,,,
12/5/2021 23:00,1400/09/14,23,1400-09-14 23:00:00,29274,28816.02,820.4,853.7989738,-9453628.464,-9873561.277,22345778.06,1790,41253034.98,23046.38826,23128.53864,-17.52761995,802.87238,,,,
12/6/2021 0:00,1400/09/14,24,1400-09-15 00:00:00,27439.1,27265.95,801.7,831.7832566,-8681813.557,-9110975.034,20322179.52,1740,37685806.64,21658.50956,21907.08929,1.172380049,802.87238,,,,
12/6/2021 1:00,1400/09/15,1,1400-09-15 01:00:00,25713.8,25632.99,770.3,768.6315034,-8006685.903,-7956290.079,17040323.08,1590,33053694.89,20788.48735,20702.48238,32.57238005,802.87238,,,,
12/6/2021 2:00,1400/09/15,2,1400-09-15 02:00:00,24633.7,24579.26,690.4,706.0709069,-6730813.653,-6943194.47,15590841.82,1490,29052469.13,19498.30143,19667.13088,112.47238,802.87238,,,,
12/6/2021 3:00,1400/09/15,3,1400-09-15 03:00:00,23849.4,23836.47,623.8,651.5767585,-5901343.235,-6288782.734,13550952.31,1340,25353638.78,18920.62595,19303.27518,179.07238,802.87238,,,,
12/6/2021 4:00,1400/09/15,4,1400-09-15 04:00:00,23498.5,23506.2,605.5,634.0188821,-5666545.783,-6063921.221,12811727.79,1290,24144819.35,18716.91423,19128.51933,197.37238,802.87238,,,,
12/6/2021 5:00,1400/09/15,5,1400-09-15 05:00:00,23487.7,23531.21,587.1,614.7387612,-5408958.945,-5802699.182,12951651.31,1290,23769569.2,18426.02264,18878.58566,215.77238,802.87238,,,,
12/6/2021 6:00,1400/09/15,6,1400-09-15 06:00:00,23781.2,23828.72,582.2,608.6369757,-5514812.718,-5897508.493,12461847.49,1240,23491472.93,18944.73623,19379.39602,220.67238,802.87238,,,,
12/6/2021 7:00,1400/09/15,7,1400-09-15 07:00:00,24595.6,24320.97,575.5,608.9749926,-5606444.042,-6024188.638,12946940.28,1240,24159828.37,19483.73255,19784.68315,227.37238,802.87238,,,,
12/6/2021 8:00,1400/09/15,8,1400-09-15 08:00:00,25590.8,25100.68,682.1,684.2953912,-6982168.281,-6880956.86,15516156.99,1440,29480493.55,20472.56496,20111.07176,120.77238,802.87238,,,,
12/6/2021 9:00,1400/09/15,9,1400-09-15 09:00:00,27649.8,27125.19,799.1,797.4029706,-8954913.076,-8757849.136,18846668.52,1640,36756494.67,22412.49675,21965.93055,3.772380049,802.87238,,,,
12/6/2021 10:00,1400/09/15,10,1400-09-15 10:00:00,29133.6,28702.71,806.4,824.3484022,-9298745.914,-9465165.159,21531024.76,1740,40128516.59,23062.36586,22963.99225,-3.527619951,802.87238,,,,
12/6/2021 11:00,1400/09/15,11,1400-09-15 11:00:00,30030.3,29602.59,801.6,827.547244,-9499905.223,-9817784.051,22242293.07,1740,41242103.51,23702.35834,23727.42855,1.272380049,802.87238,,,,
12/6/2021 12:00,1400/09/15,12,1400-09-15 12:00:00,30543.4,30251.19,793.5,827.6478777,-9516254.421,-10034690.23,22702293.16,1740,41734802,23985.51839,24248.69441,9.372380049,802.87238,,,,
12/6/2021 13:00,1400/09/15,13,1400-09-15 13:00:00,30033.8,29945.27,798.4,831.053713,-9444308.613,-9993386.132,22276455.39,1740,41165072.61,23658.08771,24049.91633,4.472380049,802.87238,,,,
12/6/2021 14:00,1400/09/15,14,1400-09-15 14:00:00,29530.8,29162.32,810.8,833.2689659,-9502184.578,-9770213.864,21779550.84,1740,40783919.99,23439.03448,23450.3246,-7.927619951,802.87238,,,,
12/6/2021 15:00,1400/09/15,15,1400-09-15 15:00:00,29589.7,29099.84,810.9,835.5045674,-9522882.741,-9787664.101,21821951.79,1740,40867717.27,23487.19384,23429.34912,-8.027619951,802.87238,,,,
12/6/2021 16:00,1400/09/15,16,1400-09-15 16:00:00,29681.7,29094.22,817,850.301972,-9525747.981,-9908856.015,22689235.71,1790,41740731.67,23318.84451,23306.67537,-14.12761995,802.87238,,,,
12/6/2021 17:00,1400/09/15,17,1400-09-15 17:00:00,30402.1,30004.81,835.5,852.0619416,-10088784.87,-10250139.54,23051454.61,1790,43229024.36,24150.29294,24059.61126,-32.62761995,802.87238,,,,
12/6/2021 18:00,1400/09/15,18,1400-09-15 18:00:00,32762.4,32553.19,814.5,839.8713471,-10613543.29,-11033060.45,24119912.38,1740,45346998.96,26061.49366,26273.21551,-11.62761995,802.87238,,,,
12/6/2021 19:00,1400/09/15,19,1400-09-15 19:00:00,32619.2,32510.68,825.7,847.1889842,-10782700.61,-11159014.59,23879431.19,1740,45444832.41,26117.71978,26343.62533,-22.82761995,802.87238,,,,
12/6/2021 20:00,1400/09/15,20,1400-09-15 20:00:00,31963.5,31798.45,843.4,852.6064438,-10755909.53,-10873092.1,24144045.44,1790,45655864.5,25506.06955,25505.53582,-40.52761995,802.87238,,,,
12/6/2021 21:00,1400/09/15,21,1400-09-15 21:00:00,31297.3,31151.43,836.8,851.1382257,-10409857.55,-10624866.61,23715765.33,1790,44535480.43,24880.15666,24966.25411,-33.92761995,802.87238,,,,
12/6/2021 22:00,1400/09/15,22,1400-09-15 22:00:00,30417.7,30230.53,819.7,836.8128814,-9947287.507,-10191304.18,22336192.98,1740,42230767.99,24270.55632,24357.42663,-16.82761995,802.87238,,,,
12/6/2021 23:00,1400/09/15,23,1400-09-15 23:00:00,29055.8,28937.36,817.5,829.039628,-9464200.455,-9622638.144,21359571.67,1740,40287972.58,23154.00723,23213.94013,-14.62761995,802.87238,,,,
12/7/2021 0:00,1400/09/15,24,1400-09-16 00:00:00,27156.1,27251.94,795.4,811.7448933,-8613534.735,-8906737.572,19375580.02,1690,36602649.49,21658.37248,21944.67164,7.472380049,802.87238,,,,
12/7/2021 1:00,1400/09/16,1,1400-09-16 01:00:00,25436.8,25735.09,771.1,769.7240901,-7932440.643,-8004570.673,16848335.22,1590,32713216.5,20574.35,20798.54529,31.77238005,802.87238,,,,
12/7/2021 2:00,1400/09/16,2,1400-09-16 02:00:00,24345.8,24594.79,696.7,702.2736704,-6852198.447,-7003156.549,14621039.49,1440,28325436.38,19670.44193,19944.23782,106.17238,802.87238,,,,
12/7/2021 3:00,1400/09/16,3,1400-09-16 03:00:00,23723.6,24037.7,626.3,642.5933368,-5905207.341,-6214468.233,13458554.94,1340,25268969.62,18857.44002,19341.83838,176.57238,802.87238,,,,
12/7/2021 4:00,1400/09/16,4,1400-09-16 04:00:00,23708.6,23903.86,598.7,623.3312393,-5622091.444,-6015775.235,12983303.21,1290,24227486.09,18780.99697,19302.01747,204.17238,802.87238,,,,
12/7/2021 5:00,1400/09/16,5,1400-09-16 05:00:00,23744.3,23740.77,581.4,604.7251121,-5495048.372,-5820947.55,12449394.08,1240,23439490.82,18902.81518,19251.54895,221.47238,802.87238,,,,
12/7/2021 6:00,1400/09/16,6,1400-09-16 06:00:00,23979.7,24091.03,578.9,597.2530222,-5514155.995,-5800620.932,12594259.9,1240,23622571.89,19050.4612,19424.33346,223.97238,802.87238,,,,
12/7/2021 7:00,1400/09/16,7,1400-09-16 07:00:00,24471.6,24599.32,585.5,597.1968701,-5722561.302,-5922191.665,12793907.33,1240,24239029.94,19547.60479,19833.29773,217.37238,802.87238,,,,
12/7/2021 8:00,1400/09/16,8,1400-09-16 08:00:00,25864.3,25632.27,681.7,681.4103846,-7167075.123,-7098399.049,14893470.18,1390,29227620.42,21027.06505,20834.43167,121.17238,802.87238,,,,
12/7/2021 9:00,1400/09/16,9,1400-09-16 09:00:00,27692.7,27478.7,797.8,800.6403246,-8822949.605,-8800817.35,19733857.2,1690,37379756.41,22118.19906,21984.4469,5.072380049,802.87238,,,,
12/7/2021 10:00,1400/09/16,10,1400-09-16 10:00:00,29196.5,28860.56,797.4,821.7535384,-9295172.919,-9602906.532,20809810.25,1690,39400156.09,23313.70183,23371.74367,5.472380049,802.87238,,,,
12/7/2021 11:00,1400/09/16,11,1400-09-16 11:00:00,29676.6,29780.68,813.6,826.1195293,-9598124.678,-9851762.305,21857676.26,1740,41053925.62,23594.21012,23850.69462,-10.72761995,802.87238,,,,
12/7/2021 12:00,1400/09/16,12,1400-09-16 12:00:00,30466.1,30353.29,809.5,820.0056751,-9916867.881,-10068287.93,21573322.22,1690,41407057.98,24501.21774,24556.62986,-6.627619951,802.87238,,,,
12/7/2021 13:00,1400/09/16,13,1400-09-16 13:00:00,29863.7,30002.55,816.2,824.4928457,-9704448.225,-9896364.488,21967579.69,1740,41376476.14,23779.58399,24005.94387,-13.32761995,802.87238,,,,
12/7/2021 14:00,1400/09/16,14,1400-09-16 14:00:00,29131.7,29322.79,820.2,827.6677942,-9535329.781,-9727073.149,21386482.16,1740,40457141.72,23251.23087,23504.77623,-17.32761995,802.87238,,,,
12/7/2021 15:00,1400/09/16,15,1400-09-16 15:00:00,28925.9,29227.03,824.2,829.8890172,-9536232.86,-9733609.911,21192142.81,1740,40264608.53,23140.57962,23457.61833,-21.32761995,802.87238,,,,
12/7/2021 16:00,1400/09/16,16,1400-09-16 16:00:00,29015.8,29224.69,828.8,840.0020452,-9644619.794,-9907205.174,21206992.17,1740,40496231.76,23273.69641,23588.52632,-25.92761995,802.87238,,,,
12/7/2021 17:00,1400/09/16,17,1400-09-16 17:00:00,30029.1,30117.19,827.9,841.6479221,-9965487.155,-10239009.57,21958016.27,1740,41888990.58,24074.13252,24330.86164,-25.02761995,802.87238,,,,
12/7/2021 18:00,1400/09/16,18,1400-09-16 18:00:00,32645.6,32625.45,813.5,833.8627966,-10556444.44,-10941892.43,24045595.03,1740,45158483.92,25953.15168,26243.86763,-10.62761995,802.87238,,,,
12/7/2021 19:00,1400/09/16,19,1400-09-16 19:00:00,32731.1,32570.03,814.7,843.3314793,-10607265.77,-11105258.94,24094520.72,1740,45309052.27,26039.68521,26336.64035,-11.82761995,802.87238,,,,
12/7/2021 20:00,1400/09/16,20,1400-09-16 20:00:00,31952.3,31916.31,827.5,849.5040346,-10452396.14,-10854972.59,24315241.77,1790,45220034.05,25262.58885,25556.02362,-24.62761995,802.87238,,,,
12/7/2021 21:00,1400/09/16,21,1400-09-16 21:00:00,31524.9,31209.44,821.2,844.140931,-10337266.91,-10656249.48,23131711.73,1740,43806245.55,25176.00319,25247.56019,-18.32761995,802.87238,,,,
12/7/2021 22:00,1400/09/16,22,1400-09-16 22:00:00,30492.9,30364.82,809.7,827.9436261,-9791971.527,-10077681.1,22500854.91,1740,42084797.97,24186.6655,24343.88232,-6.827619951,802.87238,,,,
12/7/2021 23:00,1400/09/16,23,1400-09-16 23:00:00,29271.3,29033.11,794.1,826.3084881,-9130274.625,-9607695.059,21751232.26,1740,40011781.51,22995.27673,23254.49925,8.772380049,802.87238,,,,
12/8/2021 0:00,1400/09/16,24,1400-09-17 00:00:00,27303.9,27402.68,782.4,808.6107865,-8450993.912,-8905332.921,19606651.52,1690,36508639.35,21602.74517,22026.2531,20.47238005,802.87238,,,,
12/8/2021 1:00,1400/09/17,1,1400-09-17 01:00:00,25570.9,25390.71,772.8,770.7421063,-7999907.207,-7912706.089,16919058.41,1590,32918872.82,20703.6936,20532.69446,30.07238005,802.87238,,,,
12/8/2021 2:00,1400/09/17,2,1400-09-17 02:00:00,24432.6,24360.82,683.4,699.2147323,-6684905.956,-6892569.826,14801872.54,1440,28171684.45,19563.66976,19715.17335,119.47238,802.87238,,,,
12/8/2021 3:00,1400/09/17,3,1400-09-17 03:00:00,23843.3,23632.82,609.6,636.4873744,-5700074.671,-6024656.924,13659234.05,1340,25059383.4,18701.03239,18930.95501,193.27238,802.87238,,,,
12/8/2021 4:00,1400/09/17,4,1400-09-17 04:00:00,23180.4,23297.48,600.8,617.3850365,-5525558.309,-5781436.741,12677146.43,1290,23728263.04,18394.00236,18728.78803,202.07238,802.87238,,,,
12/8/2021 5:00,1400/09/17,5,1400-09-17 05:00:00,23424.5,23417.7,576.6,598.7717459,-5354700.153,-5659480.377,12321568.09,1240,23030968.4,18573.36161,18903.63203,226.27238,802.87238,,,,
12/8/2021 6:00,1400/09/17,6,1400-09-17 06:00:00,23837.4,23717.78,568.6,592.0069609,-5336574.088,-5637339.357,12602799.31,1240,23275947.48,18770.92539,19044.84146,234.27238,802.87238,,,,
12/8/2021 7:00,1400/09/17,7,1400-09-17 07:00:00,24372.8,24332.28,567.3,589.7829492,-5437742.29,-5751468.229,12896066.41,1240,23771550.99,19170.60564,19503.67754,235.57238,802.87238,,,,
12/8/2021 8:00,1400/09/17,8,1400-09-17 08:00:00,25478.4,25526.04,681.9,682.4775731,-6948494.726,-6970185.616,15449930.64,1440,29346920.09,20379.80562,20426.12356,120.97238,802.87238,,,,
12/8/2021 9:00,1400/09/17,9,1400-09-17 09:00:00,27332.6,27190.81,792,800.7704409,-8614688.868,-8710699.977,19535329.81,1690,36764707.54,21754.26482,21755.798,10.87238005,802.87238,,,,
12/8/2021 10:00,1400/09/17,10,1400-09-17 10:00:00,28977.8,28494.73,787,816.6819327,-9047738.494,-9395918.957,20762662.92,1690,38858139.91,22992.9822,23009.98364,15.87238005,802.87238,,,,
12/8/2021 11:00,1400/09/17,11,1400-09-17 11:00:00,29803.2,29457.57,792.4,817.6813327,-9400406.131,-9730777.61,21296831.26,1690,40097643.52,23726.41628,23800.90439,10.47238005,802.87238,,,,
12/8/2021 12:00,1400/09/17,12,1400-09-17 12:00:00,30333.3,30040.13,801.2,810.7700273,-9725098.646,-9800722.069,21576803.99,1690,41027001.28,24276.33212,24176.3305,1.672380049,802.87238,,,,
12/8/2021 13:00,1400/09/17,13,1400-09-17 13:00:00,29842.7,29688.34,808.5,815.4181232,-9696340.871,-9767365.672,21143659.81,1690,40536341.55,23986.00092,23956.70489,-5.627619951,802.87238,,,,
12/8/2021 14:00,1400/09/17,14,1400-09-17 14:00:00,29294.3,28935.05,815,821.9915576,-9630501.125,-9631755.319,20678990.15,1690,39939992.4,23633.1316,23435.16847,-12.12761995,802.87238,,,,
12/8/2021 15:00,1400/09/17,15,1400-09-17 15:00:00,28994.2,28841.44,823.7,823.4462193,-9680670.479,-9625348.065,20362668.05,1690,39724009.01,23505.33077,23378.20695,-20.82761995,802.87238,,,,
12/8/2021 16:00,1400/09/17,16,1400-09-17 16:00:00,29024.5,28889.11,827.5,832.0512483,-9625249.813,-9657925.197,21227892.34,1740,40478391.96,23263.44366,23214.73639,-24.62761995,802.87238,,,,
12/8/2021 17:00,1400/09/17,17,1400-09-17 17:00:00,29926.2,29712.03,829.6,839.9117586,-9961354.637,-10070831.29,21863108.15,1740,41785817.43,24014.8376,23980.68889,-26.72761995,802.87238,,,,
12/8/2021 18:00,1400/09/17,18,1400-09-17 18:00:00,32478.3,32221.41,815.8,827.2930209,-10546418.53,-10681490.29,23895562.66,1740,44988399.72,25855.40214,25822.74966,-12.92761995,802.87238,,,,
12/8/2021 19:00,1400/09/17,19,1400-09-17 19:00:00,32251.1,32152.81,824,837.4174755,-10628672.52,-10850811.69,23630737.92,1740,44888082.96,25797.74883,25914.9397,-21.12761995,802.87238,,,,
12/8/2021 20:00,1400/09/17,20,1400-09-17 20:00:00,31697.7,31595.64,824.9,847.8214033,-10463125.49,-10856724.08,23214465.11,1740,44140716.1,25368.22764,25610.87522,-22.02761995,802.87238,,,,
12/8/2021 21:00,1400/09/17,21,1400-09-17 21:00:00,31197.9,30941.15,824.4,841.9593452,-10288942.63,-10524818.24,22854332.53,1740,43432217.79,24961.04471,25000.7754,-21.52761995,802.87238,,,,
12/8/2021 22:00,1400/09/17,22,1400-09-17 22:00:00,30279.7,29989.67,815.9,825.3985165,-9834271.246,-9908140.864,22276872.31,1740,41945414.8,24106.56023,24008.13829,-13.02761995,802.87238,,,,
12/8/2021 23:00,1400/09/17,23,1400-09-17 23:00:00,28914.2,28664.81,798.3,823.6122011,-9220651.637,-9569207.881,20598910.35,1690,39040213.62,23100.71812,23237.16882,4.572380049,802.87238,,,,
12/9/2021 0:00,1400/09/17,24,1400-09-18 00:00:00,27372.3,27010.1,773.7,804.3380197,-8331662.791,-8709661.494,19734529.19,1690,36397854.77,21537.19217,21656.71964,29.17238005,802.87238,,,,
12/9/2021 1:00,1400/09/18,1,1400-09-18 01:00:00,25842.1,25652.54,781.5,769.4861651,-8217400.169,-7975293.558,17002605.34,1590,33437405.68,21029.81489,20728.88096,21.37238005,802.87238,,,,
12/9/2021 2:00,1400/09/18,2,1400-09-18 02:00:00,24414.9,24356.17,716.2,696.6770741,-7152540.274,-6854787.666,14456879.78,1440,28761960.33,19973.58356,19678.52229,86.67238005,802.87238,,,,
12/9/2021 3:00,1400/09/18,3,1400-09-18 03:00:00,23400.1,23572.92,635.9,630.8670513,-6062521.308,-6037297.321,12472071.67,1290,24597114.29,19067.53045,19139.68184,166.97238,802.87238,,,,
12/9/2021 4:00,1400/09/18,4,1400-09-18 04:00:00,23055.3,23273.28,618.1,608.810937,-5834812.269,-5762428.12,11741367.9,1240,23410992.44,18879.83261,18930.1071,184.77238,802.87238,,,,
12/9/2021 5:00,1400/09/18,5,1400-09-18 05:00:00,23168,23364.02,594.1,590.542414,-5535275.392,-5533067.783,12035799.95,1240,23106350.74,18634.15382,18738.93442,208.77238,802.87238,,,,
12/9/2021 6:00,1400/09/18,6,1400-09-18 06:00:00,23519.9,23576.56,590.3,585.1128206,-5672458.922,-5613969.462,11525575.52,1190,22870493.37,19218.90199,19189.35721,212.57238,802.87238,,,,
12/9/2021 7:00,1400/09/18,7,1400-09-18 07:00:00,24224.9,24110.66,585.7,586.4193173,-5776742.329,-5759732.813,11920387.19,1190,23473871.85,19725.94273,19643.73493,217.17238,802.87238,,,,
12/9/2021 8:00,1400/09/18,8,1400-09-18 08:00:00,24909.8,24963.43,682.2,680.0139937,-6909928.7,-6892609.128,14338456.56,1390,28158313.97,20257.77983,20271.96261,120.67238,802.87238,,,,
12/9/2021 9:00,1400/09/18,9,1400-09-18 09:00:00,26665.9,26526.87,796.7,796.8183368,-8598499.453,-8555520.884,18202873.32,1640,35399872.23,21585.28794,21474.20683,6.172380049,802.87238,,,,
12/9/2021 10:00,1400/09/18,10,1400-09-18 10:00:00,28292.4,27974.27,812.7,806.5470304,-9262733.713,-9057026.527,19998022.12,1690,38523489.54,22794.96423,22458.76852,-9.827619951,802.87238,,,,
12/9/2021 11:00,1400/09/18,11,1400-09-18 11:00:00,29434.1,28922.34,809.1,813.1615046,-9574000.273,-9476846.857,20847205.14,1690,39995205.69,23665.80218,23308.64608,-6.227619951,802.87238,,,,
12/9/2021 12:00,1400/09/18,12,1400-09-18 12:00:00,30014.5,29519.86,803.6,807.2766274,-9665389.348,-9570138.177,21322551.31,1690,40653330.01,24055.22486,23709.68724,-0.727619951,802.87238,,,,
12/9/2021 13:00,1400/09/18,13,1400-09-18 13:00:00,29720.6,29127.15,808.5,812.6701059,-9656668.749,-9535511.288,21057151.52,1690,40370489.02,23887.86332,23467.11469,-5.627619951,802.87238,,,,
12/9/2021 14:00,1400/09/18,14,1400-09-18 14:00:00,28761,28286.75,811.8,818.2944789,-9400877.982,-9354251.223,20339618.24,1690,39141374.2,23160.57645,22862.79931,-8.927619951,802.87238,,,,
12/9/2021 15:00,1400/09/18,15,1400-09-18 15:00:00,28709.5,27962.78,808.5,820.6830749,-9328147.193,-9286523.524,20340783.55,1690,38997077.94,23075.19404,22631.20517,-5.627619951,802.87238,,,,
12/9/2021 16:00,1400/09/18,16,1400-09-18 16:00:00,28575.5,27875.07,812.8,827.766346,-9228514.876,-9248450.493,21054820.36,1740,39511850.11,22707.95983,22345.55811,-9.927619951,802.87238,,,,
12/9/2021 17:00,1400/09/18,17,1400-09-18 17:00:00,29414.4,28775.17,826,832.4128533,-9728518.656,-9625972.982,21529942.01,1740,40986979.33,23555.73524,23127.88166,-23.12761995,802.87238,,,,
12/9/2021 18:00,1400/09/18,18,1400-09-18 18:00:00,31742.3,31146.61,811.4,819.1479976,-10367860.48,-10315673.71,22453049.59,1690,43188770.55,25555.48553,25186.3491,-8.527619951,802.87238,,,,
12/9/2021 19:00,1400/09/18,19,1400-09-18 19:00:00,31426.8,31137.13,829.9,825.9347845,-10466412.9,-10297096.31,22955735.34,1740,43888561.14,25223.311,24934.40524,-27.02761995,802.87238,,,,
12/9/2021 20:00,1400/09/18,20,1400-09-18 20:00:00,30682.2,30583.73,842.5,837.2288555,-10446522.05,-10317880.83,22256981.69,1740,43150025.78,24798.86539,24647.69522,-39.62761995,802.87238,,,,
12/9/2021 21:00,1400/09/18,21,1400-09-18 21:00:00,29865.3,29989.43,837.6,831.1984988,-10082047.44,-10010685.09,21724067.83,1740,41888162.7,24073.65672,24087.35122,-34.72761995,802.87238,,,,
12/9/2021 22:00,1400/09/18,22,1400-09-18 22:00:00,28893.9,29134.89,829.8,816.5524037,-9751171.16,-9604780.262,20216817.14,1690,39719159.46,23502.46122,23525.20235,-26.92761995,802.87238,,,,
12/9/2021 23:00,1400/09/18,23,1400-09-18 23:00:00,27905.3,27992.72,816.1,809.6418618,-9191977.915,-9114113.272,19685993.14,1690,38069948.97,22526.59702,22513.93783,-13.22761995,802.87238,,,,
12/10/2021 0:00,1400/09/18,24,1400-09-19 00:00:00,26555.6,26602.95,787.7,793.259358,-8421922.651,-8524197.612,18225224.52,1640,35069069.82,21383.57916,21491.57782,15.17238005,802.87238,,,,
12/10/2021 1:00,1400/09/19,1,1400-09-19 01:00:00,25142.5,25115.37,776.2,778.8192567,-7803176.015,-7833568.327,17367646.08,1640,32973998.11,20106.09641,20116.52449,26.67238005,802.87238,,,,
12/10/2021 2:00,1400/09/19,2,1400-09-19 02:00:00,24138.6,24093.92,692.5,698.8027279,-6734065.935,-6811197.211,14537802.99,1440,28005934.86,19448.56588,19493.90562,110.37238,802.87238,,,,
12/10/2021 3:00,1400/09/19,3,1400-09-19 03:00:00,23529.9,23445.77,602.3,628.7829315,-5629693.284,-5975903.098,12855852.8,1290,24115239.37,18693.98401,19007.84134,200.57238,802.87238,,,,
12/10/2021 4:00,1400/09/19,4,1400-09-19 04:00:00,23114.2,23002.31,579.2,611.5399778,-5215210.718,-5628862.776,12800316.91,1290,23230738.35,18008.3243,18408.81375,223.67238,802.87238,,,,
12/10/2021 5:00,1400/09/19,5,1400-09-19 05:00:00,23052.1,22892.36,560.1,591.0019675,-5045159.554,-5427576.207,12248541.26,1240,22338860.37,18015.20998,18367.37102,242.77238,802.87238,,,,
12/10/2021 6:00,1400/09/19,6,1400-09-19 06:00:00,22968.6,22986.68,567,584.042558,-5223748.698,-5458994.21,11479348.99,1190,21926846.39,18425.92133,18693.82337,235.87238,802.87238,,,,
12/10/2021 7:00,1400/09/19,7,1400-09-19 07:00:00,22728.2,22590.9,578.1,584.4852303,-5317921.508,-5370902.57,11257693.03,1190,21893536.05,18397.92945,18378.23196,224.77238,802.87238,,,,
12/10/2021 8:00,1400/09/19,8,1400-09-19 08:00:00,22320.4,22354.47,686.3,687.1936428,-6145185.567,-6166351.995,13497381.21,1440,25787752.34,17908.16135,17946.47567,116.57238,802.87238,,,,
12/10/2021 9:00,1400/09/19,9,1400-09-19 09:00:00,22702.7,22560.3,820.5,801.6882675,-7537182.886,-7239511.785,15974602.12,1690,31048967.89,18372.17035,18060.66542,-17.62761995,802.87238,,,,
12/10/2021 10:00,1400/09/19,10,1400-09-19 10:00:00,23575.5,23465.1,843.8,805.6275986,-8151040.521,-7584396.267,16348448.66,1690,32650529.7,19319.84006,18828.54133,-40.92761995,802.87238,,,,
12/10/2021 11:00,1400/09/19,11,1400-09-19 11:00:00,24564.8,24408.25,838.2,811.8786443,-8411920.982,-7979261.957,17096812.92,1690,33920654.88,20071.39342,19656.29226,-35.32761995,802.87238,,,,
12/10/2021 12:00,1400/09/19,12,1400-09-19 12:00:00,25029.7,25168.08,839.5,811.5610634,-8590318.189,-8222940.955,17405754.9,1690,34586391.28,20465.32028,20264.50338,-36.62761995,802.87238,,,,
12/10/2021 13:00,1400/09/19,13,1400-09-19 13:00:00,25204.6,25198.75,836.2,817.7298845,-8601271.387,-8324674.972,17564614.95,1690,34767157.72,20572.28268,20360.45186,-33.32761995,802.87238,,,,
