Day,Hour,??? ?????? ?? ????? ??? ???? ???,??? ????? ????? ?? ????? ??? ???? ???,??? ????? ?? ????? ??? ???? ???,??? ??????? ?? ????? ??? ???? ???,??? ?????? ?? ????? ??? ???? ???,W (rial/Kw)
1400/06/13,23,249.2,13.4,700,1.8,0,960.80
1400/06/13,24,221.9,13.7,702.9,1.8,0,936.60
1400/06/14,1,200.8,15.4,708.5,1.8,0,922.90
1400/06/14,2,186.2,16.3,692.5,1.7,0,893.40
1400/06/14,3,173.4,17.9,692.3,1.3,0,882.30
1400/06/14,4,161.9,21.1,690.9,1.3,0,872.60
1400/06/14,5,153.5,23.8,679.4,1.3,0,855.30
1400/06/14,6,149.5,25,673.4,1.4,0,846.50
1400/06/14,7,153.7,26.7,666.9,1.3,0,845.90
1400/06/14,8,161.9,25.2,674,1.3,0,859.70
1400/06/14,9,168.3,20.4,701.6,1.3,0,889.00
1400/06/14,10,184.2,17,731.6,1.6,0,931.30
1400/06/14,11,216.3,14.5,713.7,1.8,0,942.70
1400/06/14,12,248.2,13.4,698.3,1.8,0,958.20
1400/06/14,13,291.9,13.8,749.5,1.7,0,1053.60
1400/06/14,14,318.7,13.4,754.1,1.4,0,1084.90
1400/06/14,15,335.1,14,752.7,1.3,0,1100.50
1400/06/14,16,329,15,747.6,1.3,0,1090.30
1400/06/14,17,308.7,14.8,752.8,1.4,0,1074.90
1400/06/14,18,298.4,14,762.5,1.4,0,1073.50
1400/06/14,19,290.2,13.8,713.1,2,0,1015.00
1400/06/14,20,278.9,12.9,709.5,2,0,999.30
1400/06/14,21,262.6,11.8,751.5,1.7,0,1024.30
1400/06/14,22,256.6,11.7,757.3,1.7,0,1023.80
1400/06/14,23,243.8,11.9,699.6,1.8,0,953.40
1400/06/14,24,218.5,13.8,700.7,1.8,0,931.20
1400/06/15,1,199.4,14.1,693,1.7,0,904.70
1400/06/15,2,187,17.9,668.3,1.5,0,871.80
1400/06/15,3,172.6,17.9,658.4,1.2,0,847.70
1400/06/15,4,160.3,20.7,656.4,1.2,0,836.10
1400/06/15,5,151.4,21.7,657,1.1,0,829.00
1400/06/15,6,147.2,22.8,650.5,1.1,0,819.40
1400/06/15,7,151,24.3,651.7,1.1,0,825.90
1400/06/15,8,158.4,22.5,665.6,1.1,0,845.40
1400/06/15,9,165.7,19.6,725,1.3,0,909.10
1400/06/15,10,179.6,14.8,722.7,1.4,0,915.70
1400/06/15,11,216.8,13.3,696.6,1.6,0,925.20
1400/06/15,12,257.2,13.1,687.4,1.7,0,956.10
1400/06/15,13,297.2,13,731.9,1.7,0,1040.40
1400/06/15,14,326.2,12.8,733.6,1.3,0,1071.30
1400/06/15,15,359.2,12.8,729,1.2,0,1099.80
1400/06/15,16,357.1,13.2,725.4,1.2,0,1094.40
1400/06/15,17,324.1,12.9,735.6,1.3,0,1071.30
1400/06/15,18,301.5,12.9,748.7,1.5,0,1061.60
1400/06/15,19,293.9,12.8,689.7,1.9,0,994.50
1400/06/15,20,282.3,11,687.9,1.9,0,979.30
1400/06/15,21,268.3,11.1,739.8,1.7,0,1017.40
1400/06/15,22,257.5,10.9,737.9,1.8,0,1004.50
1400/06/15,23,247.3,11.6,679.1,2,0,935.90
1400/06/15,24,222.5,12.2,687.6,2,0,920.30
1400/06/16,1,194.9,14.5,689.3,1.9,0,896.70
1400/06/16,2,185.9,15.5,674.3,1.7,0,874.00
1400/06/16,3,171.9,18,680.3,1.3,0,868.90
1400/06/16,4,158.3,18.9,671,1.3,0,846.80
1400/06/16,5,149.6,20.1,672.8,1.3,0,841.30
1400/06/16,6,145.1,22.2,667.3,1.2,0,833.40
1400/06/16,7,147.5,24.8,664.2,1.2,0,835.30
1400/06/16,8,151.9,23.6,671.8,1.2,0,846.00
1400/06/16,9,157,18.9,686.5,1.3,0,861.10
1400/06/16,10,167.2,13.1,697.4,1.8,0,875.90
1400/06/16,11,199.7,12.5,685.3,1.9,0,895.60
1400/06/16,12,236.3,13,680,1.8,0,927.50
1400/06/16,13,281.2,13.1,724.6,1.6,0,1017.30
1400/06/16,14,306.1,12.7,731.8,1.3,0,1049.30
1400/06/16,15,332.6,13.1,731.3,1.2,0,1075.80
1400/06/16,16,311.1,13.1,737.3,1.3,0,1060.20
1400/06/16,17,292.2,13.6,746.4,1.5,0,1050.80
1400/06/16,18,276.6,14,756.3,1.6,0,1045.20
1400/06/16,19,273.8,13.7,700.3,2.2,0,985.60
1400/06/16,20,262.9,11.9,698.1,2,0,970.90
1400/06/16,21,245.8,11.2,753.5,1.8,0,1008.70
1400/06/16,22,239.5,11.2,749.6,1.8,0,998.60
1400/06/16,23,228.3,11.5,687.2,2,0,925.00
1400/06/16,24,205.3,12.9,692.4,2,0,908.60
1400/06/17,1,185.3,13.9,688.1,1.9,0,885.40
1400/06/17,2,170.4,17.2,665.1,1.6,0,851.10
1400/06/17,3,159.5,19.2,681.8,1.2,0,859.20
1400/06/17,4,148.5,20,679.8,1.3,0,846.90
1400/06/17,5,140.6,21.7,679,1.3,0,840.00
1400/06/17,6,135.7,23.3,667.3,1.3,0,825.00
1400/06/17,7,138,24.1,663.9,1.4,0,824.60
1400/06/17,8,141.3,23.2,665.2,1.4,0,828.30
1400/06/17,9,143.8,18.5,686,1.7,0,846.50
1400/06/17,10,149.3,16.4,711,2,0,874.70
1400/06/17,11,168.4,14.2,690.4,2.1,0,870.90
1400/06/17,12,193.9,12.4,685.4,2,0,889.70
1400/06/17,13,221.8,13.4,739.9,1.8,0,973.40
1400/06/17,14,243.8,13.3,743.1,1.4,0,998.80
1400/06/17,15,264.3,13.4,739.8,1.3,0,1016.20
1400/06/17,16,261.8,14,732.3,1.3,0,1006.80
1400/06/17,17,251.7,14,738.5,1.4,0,1002.80
1400/06/17,18,244,13.9,752.8,1.5,0,1009.10
1400/06/17,19,241.9,13.5,700,2.1,0,953.20
1400/06/17,20,231.2,13,700.6,2,0,942.80
1400/06/17,21,220.9,11.7,755,1.9,0,985.80
1400/06/17,22,221.2,11.6,748,1.9,0,978.90
1400/06/17,23,214.2,12.1,696.1,1.9,0,920.50
1400/06/17,24,198.6,15.8,701.5,1.8,0,914.10
1400/06/18,1,183.2,18.2,709.7,1.7,0,909.40
1400/06/18,2,169.8,19.1,681.5,1.3,0,869.10
1400/06/18,3,160.5,20.2,680.4,1.2,0,859.90
1400/06/18,4,155.1,22,694.4,1.2,0,870.30
1400/06/18,5,146.8,23.2,690.8,1.3,0,859.50
1400/06/18,6,139.6,26.5,675.2,1.3,0,840.10
1400/06/18,7,141.2,27.6,675.7,1.2,0,843.20
1400/06/18,8,147.5,25.6,678.9,1.1,0,851.00
1400/06/18,9,151.7,20.2,706.3,1.5,0,876.70
1400/06/18,10,157.6,18.9,738.8,1.9,0,913.40
1400/06/18,11,176,17.8,717.6,2,0,909.50
1400/06/18,12,194.2,14.5,696.3,2.1,0,902.90
1400/06/18,13,213.9,13.9,742.2,2,0,968.00
1400/06/18,14,238.7,14,757.6,1.5,0,1008.90
1400/06/18,15,258.9,14.6,757.3,1.5,0,1029.30
1400/06/18,16,248.9,14.2,753.2,1.5,0,1014.80
1400/06/18,17,236.1,14.4,756.4,1.5,0,1005.40
1400/06/18,18,233,14.4,776.5,1.6,0,1022.30
1400/06/18,19,233.1,13.2,719.5,1.7,0,964.00
1400/06/18,20,224.6,11.8,716.7,2,0,951.20
1400/06/18,21,212.2,10.7,762.4,1.8,0,983.40
1400/06/18,22,213.6,16.4,754.4,1.7,0,982.70
1400/06/18,23,212.6,20.1,713.1,1.7,0,944.20
1400/06/18,24,193.4,22.7,713.5,1.8,0,927.80
1400/06/19,1,176.6,24.1,705.5,1.7,0,904.50
1400/06/19,2,167.6,22.8,688.9,1.5,0,877.90
1400/06/19,3,156.5,23,691.9,1.3,0,870.10
1400/06/19,4,147.7,23.5,679.1,1.3,0,849.10
1400/06/19,5,142,24,686.1,1.3,0,850.70
1400/06/19,6,138,25.7,682.5,1.3,0,845.00
1400/06/19,7,141.7,28.2,666.5,1.2,0,835.20
1400/06/19,8,149.6,32.8,642.3,1.2,0,823.50
1400/06/19,9,156.2,31.1,649.5,1.2,0,835.70
1400/06/19,10,163.9,28.1,700.9,1.1,0,891.80
1400/06/19,11,175,23.9,723.9,1.5,0,921.30
1400/06/19,12,185.2,21.6,723.4,1.6,0,928.50
1400/06/19,13,196,19.9,779.3,1.7,0,993.50
1400/06/19,14,215.4,15.7,772.3,1.2,0,1002.20
1400/06/19,15,222.3,16.1,771,1.1,0,1008.30
1400/06/19,16,235.7,16.6,798.8,1.1,0,1050.00
1400/06/19,17,218.4,17.7,791.7,1,0,1026.90
1400/06/19,18,210.8,19.3,802.9,1,0,1032.00
1400/06/19,19,229.4,20.2,725.6,1.5,0,973.70
1400/06/19,20,216.5,18.2,714.5,1.4,0,947.70
1400/06/19,21,201.6,16.9,759.6,1.6,0,976.40
1400/06/19,22,204.5,19.1,765.7,1.6,0,987.50
1400/06/19,23,203.3,19.9,720.5,1.6,0,942.10
1400/06/19,24,191.2,20.8,729.2,1.4,0,939.80
1400/06/20,1,185.4,21,733.5,1.4,0,938.50
1400/06/20,2,172.9,22,686.8,1.4,0,880.20
1400/06/20,3,163.2,24,692.7,1.3,0,878.60
1400/06/20,4,154.4,25.6,694.3,1.2,0,873.00
1400/06/20,5,145.8,27.6,687.5,1.3,0,859.70
1400/06/20,6,140,28.6,669,1.2,0,836.40
1400/06/20,7,141.9,29.5,674.7,1.3,0,844.80
1400/06/20,8,141.2,26.9,663.6,1.3,0,830.40
1400/06/20,9,135.6,20.7,669.7,1.6,0,824.40
1400/06/20,10,138.9,19,702,1.8,0,858.00
1400/06/20,11,149.1,15.2,715.9,2,0,878.20
1400/06/20,12,159.3,12.6,699.4,2.1,0,869.20
1400/06/20,13,168.7,12.5,743.2,2,0,922.40
1400/06/20,14,178.2,13.6,750,1.4,0,940.40
1400/06/20,15,183,12.8,753.2,1.4,0,947.70
1400/06/20,16,194.9,13.5,744.6,1.3,0,951.60
1400/06/20,17,187.1,13.5,744,1.3,0,943.20
1400/06/20,18,184.8,13.5,756.7,1.5,0,953.60
1400/06/20,19,191.4,15.3,702.8,1.9,0,907.50
1400/06/20,20,195.9,13.2,694.3,1.9,0,901.60
1400/06/20,21,198.9,13.8,743,1.8,0,953.80
1400/06/20,22,208,11.8,751.5,1.9,0,969.40
1400/06/20,23,196.1,13.7,689,2,0,896.80
1400/06/20,24,172.6,16.3,699.1,2,0,886.00
1400/06/21,1,164.4,17.1,692.4,1.8,0,872.10
1400/06/21,2,154.5,20.6,663,1.4,0,836.60
1400/06/21,3,148,21,659.5,1.1,0,827.40
1400/06/21,4,139.6,23.1,656.5,1,0,818.20
1400/06/21,5,133.6,25.5,652.4,1,0,810.60
1400/06/21,6,129.7,26.5,643.8,1,0,799.00
1400/06/21,7,132.2,28.3,645.6,1.1,0,805.00
1400/06/21,8,134.9,26.4,659.5,1.3,0,819.50
1400/06/21,9,135.9,20.7,667.7,1.3,0,823.10
1400/06/21,10,137.4,17.4,717,1.6,0,870.30
1400/06/21,11,151,13.6,710.1,2,0,872.70
1400/06/21,12,165.5,14.9,690.7,2,0,869.10
1400/06/21,13,180.7,12.8,748.7,1.9,0,940.20
1400/06/21,14,192.7,13.4,752.9,1.5,0,957.50
1400/06/21,15,208.1,14.7,747.4,1.4,0,968.70
1400/06/21,16,221.6,13.8,745.1,1.4,0,979.00
1400/06/21,17,199.7,13.9,745,1.4,0,957.10
1400/06/21,18,202.4,13.6,761.3,1.5,0,975.80
1400/06/21,19,213.1,15.3,704.8,2,0,931.10
1400/06/21,20,216.7,14.5,701.6,2,0,930.80
1400/06/21,21,213.2,12.5,750.4,1.8,0,974.30
1400/06/21,22,219.1,12.8,748.3,1.8,0,978.30
1400/06/21,23,204.7,13.6,695.3,1.9,0,911.70
1400/06/21,24,189.5,16.8,697.6,1.8,0,902.10
1400/06/22,1,176.9,18.6,702.8,1.4,0,896.90
1400/06/22,2,170.8,21.1,667.1,1.3,0,857.60
1400/06/22,3,162.5,24.2,668.4,1.3,0,853.90
1400/06/22,4,155.4,27.4,664.2,1.3,0,845.70
1400/06/22,5,148.3,28.7,660.1,1.3,0,835.80
1400/06/22,6,142.6,28.9,660.7,1.3,0,830.90
